arv	a ɛ ʁ e v e
arvd	a ɛ ʁ e v e d e
arvn	a ɛ ʁ e v e e n e
arw	a ɛ ʁ e d a b l i w
arwi	a ɛ ʁ e d a b l i w i
arwu	a ɛ ʁ e d a b l i w u
as	a ɛ s i
as	a ɛ s i
as	a ɛ s i
asa	a ɛ s i a
asa	a ɛ s i a
asad	a ɛ s i a d e
asai	a ɛ s i a i
asao	a ɛ s i a ɔ
asas	a ɛ s i a ɛ s i
asasp	a ɛ s i a ɛ s i p e
asau	a ɛ s i a u
asb	a ɛ s i b e
asb	a ɛ s i b e
asbda	a ɛ s i b e d e a
asbl	a ɛ s i b e ɛ l e
asbm	a ɛ s i b e ẽ m i
asbmh	a ɛ s i b e ẽ m i a ɡ a
asbo	a ɛ s i b e ɔ
asc	a ɛ s i s e
asc	a ɛ s i s e
ascb	a ɛ s i s e b e
asce	a ɛ s i s e e
asci	a ɛ s i s e i
asci	a ɛ s i s e i
ascp	a ɛ s i s e p e
ascw	a ɛ s i s e d a b l i w
asd	a ɛ s i d e
asd	a ɛ s i d e
asdic	a ɛ s i d e i s e
asdis	a ɛ s i d e i ɛ s i
ase	a ɛ s i e
asec	a ɛ s i i ɛ s e
asee	a ɛ s i t e e
asef	a ɛ s i i ɛ ɛ f e
asf	a ɛ s i ɛ f e
asfa	a ɛ s i ɛ f e a
asfi	a ɛ s i ɛ f e i
asg	a ɛ s i ʒ e
asga	a ɛ s i ʒ e a
asgc	a ɛ s i ʒ e s e
asge	a ɛ s i ʒ e e
asgs	a ɛ s i ʒ e ɛ s i
ash	a ɛ s i a ɡ a
asi	a ɛ s i i
asl	a ɛ s i ɛ l e
asm	a ɛ s i ẽ m i
asm	a ɛ s i ẽ m i
asmd	a ɛ s i ẽ m i d e
asme	a ɛ s i ẽ m i e
asmik	a ɛ s i ẽ m i i k a
asml	a ɛ s i ẽ m i ɛ l e
asmph	a ɛ s i ẽ m i p e a ɡ a
asmsu	a ɛ s i ẽ m i ɛ s i u
asn	a ɛ s i e n e
asn	a ɛ s i e n e
aso	a ɛ s i ɔ
aso	a ɛ s i ɔ
asp	a ɛ s i p e
aspca	a ɛ s i p e s e a
aspe	a ɛ s i p e e
aspts	a ɛ s i p e t e ɛ s i
asr	a ɛ s i ɛ ʁ e
asr	a ɛ s i ɛ ʁ e
assn	a ɛ s i ɛ s i e n e
assoc	a ɛ s i ɛ s i ɔ s e
assoc	a ɛ s i ɛ s i ɔ s e
assps	a ɛ s i ɛ s i p e ɛ s i
assr	a ɛ s i ɛ s i ɛ ʁ e
asst	a ɛ s i ɛ s i t e
assu	a ɛ s i ɛ s i u
ast	a ɛ s i t e
astat	a ɛ s i t t a t e
astcl	a ɛ s i t e s e ɛ l e
aste	a ɛ s i e
aste	a ɛ s i e
astm	a ɛ s i t t ẽ m i
astr	a ɛ s i t t ɛ ʁ e
astt	a ɛ s i t
asu	a ɛ s i u
asu	a ɛ s i u
asv	a ɛ s i v e
asv	a ɛ s i v e
asw	a ɛ s i d a b l i w
aswa	a ɛ s i d a b l i w a
asx	a ɛ s i ʃ i s
at	a t e
at	a t e
atac	a t t a s e
atac	a t t a s e
atad	a t t a d e
atas	a t t a ɛ s i
atas	a t t a ɛ s i
atas	a t t a ɛ s i
atbf	a t t b e ɛ f e
atbs	a t t b e ɛ s i
atc	a t e s e
atc	a t e s e
atc	a t e s e
atcc	a t e s e s e
atcc	a t e s e s e
atcde	a t e s e d e e
atcl	a t e s e ɛ l e
atdc	a t t d e s e
atf	a t t ɛ f e
atg	a t t ʒ e
atg	a t t ʒ e
atgm	a t t ʒ e ẽ m i
ath	a t t a ɡ a
ath	a t t a ɡ a
ath	a t t a ɡ a
athn	a t t a ɡ a e n e
ati	a t t i
ati	a t t i
ati	a t t i
atia	a t t i a
atias	a t t i a ɛ s i
atid	a t t i d e
atiiq	a t t i i k e
atil	a t t i ɛ l e
atinc	a t t i e n e s e
atip	a t t i p e
atiq	a t t i k e
ativ	a t t i v e
atj	a t t ʒ o t ɐ
atk	a t t k a
atka	a t t k a a
atkn	a t t k a e n e
atks	a t t k a ɛ s i
atl	a t t ɛ l e
atl	a t t ɛ l e
atli	a t t ɛ l e i
atly	a t t ɛ l e i p i s i l õ
atm	a t t ẽ m i
atm	a t t ẽ m i
atm	a t t ẽ m i
atma	a t t ẽ m i a
atms	a t t ẽ m i ɛ s i
atn	a t t e n e
ato	a t t ɔ
atos	a t t ɔ ɛ s i
atos	a t t ɔ ɛ s i
atos	a t t ɔ ɛ s i
atos	a t t ɔ ɛ s i
atp	a t t p e
atpb	a t t p e b e
atq	a t t k e
atr	a t t ɛ ʁ e
atri	a t t ɛ ʁ e i
atri	a t t ɛ ʁ e i
atrp	a t t ɛ ʁ e p e
ats	a t e ɛ s i
ats	a t e ɛ s i
ats	a t e ɛ s i
atsc	a t e ɛ s i s e
atsdr	a t e ɛ s i d e ɛ ʁ e
atsf	a t e ɛ s i ɛ f e
atsic	a t e ɛ s i i s e
attd	a t d e
attesa	a t t e ɛ s i a
attf	a t ɛ f e
atts	a t e t e ɛ s i
attwi	a t d a b l i w i
attwxs	a t d a b l i w ʃ i s ɛ s i
atus	a t t u ɛ s i
atv	a t t v e
atv	a t t v e
atvs	a t t v e ɛ s i
atvs	a t t v e ɛ s i
atw	a t t d a b l i w
atx	a t t ʃ i s
atxa	a t t ʃ i s a
atxn	a t t ʃ i s e n e
au	a u
au	a u
aub	a u b e
aubl	a u b e ɛ l e
auc	a u s e
auvs	a u v e ɛ s i
auw	a u d a b l i w
av	a v e
av	a v e
avab	a v e a b e
avac	a v e a s e
avc	a v e s e
avca	a v e s e a
avchd	a v e s e a ɡ a d e
avcs	a v e s e ɛ s i
avcs	a v e s e ɛ s i
avd	a v e d e
avg	a v e ʒ e
avg	a v e ʒ e
avk	a v e k a
avl	a v e ɛ l e
avm	a v e ẽ m i
avm	a v e ẽ m i
avn	a v e e n e
avn	a v e e n e
avo	a v e ɔ
avp	a v e p e
avp	a v e p e
avr	a v e ɛ ʁ e
avrs	a v e ɛ ʁ e ɛ s i
avs	a v e ɛ s i
avs	a v e ɛ s i
avs	a v e ɛ s i
avsa	a v e ɛ s i a
avsm	a v e ɛ s i ẽ m i
avu	a v e u
avvo	a v e v e ɔ
avx	a v e ʃ i s
aw	a d a b l i w
aw	a d a b l i w
awa	a d a b l i w a
awa	a d a b l i w a
awa	a d a b l i w a
awam	a d a b l i w a ẽ m i
awas	a d a b l i w a ɛ s i
awb	a d a b l i w b e
awb	a d a b l i w b e
awb	a d a b l i w b e
awbs	a d a b l i w b e ɛ s i
awc	a d a b l i w s e
awc	a d a b l i w s e
awd	a d a b l i w d e
awf	a d a b l i w ɛ f e
awg	a d a b l i w ʒ e
awgie	a d a b l i w ʒ e ɛ
awgn	a d a b l i w ʒ e e n e
awh	a d a b l i w a ɡ a
awhl	a d a b l i w a ɡ a ɛ l e
awi	a d a b l i w i
awm	a d a b l i w ẽ m i
awo	a d a b l i w ɔ
awp	a d a b l i w p e
awps	a d a b l i w p e ɛ s i
awr	a d a b l i w ɛ ʁ e
awsa	a d a b l i w ɛ s i a
awu	a d a b l i w u
awwa	a d a b l i w d a b l i w a
ax	a ʃ i s
axaf	a ʃ i s a ɛ f e
axs	a ʃ i s ɛ s i
axv	a ʃ i s v e
ay	a i p i s i l õ
ay	a i p i s i l õ
ayf	a i p i s i l õ ɛ f e
ayk	a i p i s i l õ k a
ayp	a i p i s i l õ p e
az	a z e
az	a z e
aze	a z e e
azg	a z e ʒ e
azi	a z e i
azi	a z e i
azl	a z e ɛ l e
azm	a z e ẽ m i
azn	a z e e n e
azs	a z e ɛ s i
azstas	a z e ɛ s i t t a ɛ s i
azt	a z e t e
aztv	a z e t t v e
ba	b e a
ba	b e a
baad	b e a a d e
baag	b e a a ʒ e
baal	b e a a ɛ l e
baal	b e a a ɛ l e
baal	b e a a ɛ l e
baam	b e a a ẽ m i
baap	b e a a p e
baas	b e a a ɛ s i
baat	b e a a t e
baath	b e a a t t a ɡ a
bac	b e a s e
bac	b e a s e
bac	b e a s e
bae	b e a e
bae	b e a e
bae	b e a e
bae	b e a e
baf	b e a ɛ f e
bafa	b e a ɛ f e a
bar	b e a ɛ ʁ e
barv	b e a ɛ ʁ e v e
basca	b e a ɛ s i s e a
basec	b e a ɛ s i i ɛ s e
basf	b e a ɛ s i ɛ f e
basp	b e a ɛ s i p e
batvg	b e a t t v e ʒ e
bauw	b e a u d a b l i w
bav	b e a v e
bav	b e a v e
bb	b e b e
bb	b e b e
bb	b e b e
bb	b e b e
bba	b e b e a
bbag	b e b e a ʒ e
bbb	b e b e b e
bbc	b e b e s e
bbc	b e b e s e
bbc	b e b e s e
bbcbbc	b e b e s e b e b e s e
bbcs	b e b e s e ɛ s i
bbd	b e b e d e
bbdo	b e b e d e ɔ
bbe	b e b e e
bbf	b e b e ɛ f e
bbfc	b e b e ɛ f e s e
bbff	b e b e ɛ f e ɛ f e
bbg	b e b e ʒ e
bbh	b e b e a ɡ a
bbi	b e b e i
bbk	b e b e k a
bbkl	b e b e k a ɛ l e
bbl	b e b e ɛ l e
bblb	b e b e ɛ l e b e
bbm	b e b e ẽ m i
bbmp	b e b e ẽ m i p e
bbng	b e b e e n e ʒ e
bbns	b e b e e n e ɛ s i
bbo	b e b e ɔ
bbp	b e b e p e
bbqer	b e b e k e i ɛ ɛ ʁ e
bbs	b e b e ɛ s i
bbses	b e b e ɛ s i i ɛ ɛ s i
bbss	b e b e ɛ s i ɛ s i
bbt	b e b e t e
bbtv	b e b e t t v e
bbu	b e b e u
bbva	b e b e v e a
bbvci	b e b e v e s e i
bbvs	b e b e v e ɛ s i
bbwa	b e b e d a b l i w a
bbwaa	b e b e d a b l i w a a
bbwrs	b e b e d a b l i w ɛ ʁ e ɛ s i
bbya	b e b e i p i s i l õ a
bbyo	b e b e i p i s i l õ ɔ
bc	b e s e
bc	b e s e
bc	b e s e
bc	b e s e
bca	b e s e a
bcad	b e s e a d e
bcam	b e s e a ẽ m i
bcatp	b e s e a t t p e
bcb	b e s e b e
bcba	b e s e b e a
bcc	b e s e s e
bcca	b e s e s e a
bccca	b e s e s e s e a
bcci	b e s e s e i
bcci	b e s e s e i
bccp	b e s e s e p e
bccs	b e s e s e ɛ s i
bcd	b e s e d e
bcda	b e s e d e a
bce	b e s e e
bcea	b e s e i ɛ a
bces	b e s e i ɛ ɛ s i
bcf	b e s e ɛ f e
bcg	b e s e ʒ e
bcgs	b e s e ʒ e ɛ s i
bchl	b e s e a ɡ a ɛ l e
bchrs	b e s e a ɡ a ɛ ʁ e ɛ s i
bchs	b e s e a ɡ a ɛ s i
bci	b e s e i
bcj	b e s e ʒ o t ɐ
bcl	b e s e ɛ l e
bclr	b e s e ɛ l e ɛ ʁ e
bcm	b e s e ẽ m i
bcma	b e s e ẽ m i a
bcmg	b e s e ẽ m i ʒ e
bcmhs	b e s e ẽ m i a ɡ a ɛ s i
bcms	b e s e ẽ m i ɛ s i
bcn	b e s e e n e
bcns	b e s e e n e ɛ s i
bcp	b e s e p e
bcpm	b e s e p e ẽ m i
bcr	b e s e ɛ ʁ e
bcrfs	b e s e ɛ ʁ e ɛ f e ɛ s i
bcs	b e s e ɛ s i
bcs	b e s e ɛ s i
bcs	b e s e ɛ s i
bcs	b e s e ɛ s i
bcsc	b e s e ɛ s i s e
bcsic	b e s e ɛ s i i s e
bcsn	b e s e ɛ s i e n e
bct	b e s e t e
bctc	b e s e t e s e
bcu	b e s e u
bcyp	b e s e i p i s i l õ p e
bd	b e d e
bd	b e d e
bd	b e d e
bd	b e d e
bda	b e d e a
bda	b e d e a
bdbl	b e d e b e ɛ l e
bdc	b e d e s e
bdcs	b e d e s e ɛ s i
bdd	b e d e d e
bde	b e d e e
bde	b e d e e
bde	b e d e e
bdf	b e d e ɛ f e
bdi	b e d e i
bdj	b e d e ʒ o t ɐ
bdk	b e d e k a
bdks	b e d e k a ɛ s i
bdmi	b e d e ẽ m i i
bdn	b e d e e n e
bdnf	b e d e e n e ɛ f e
bdo	b e d e ɔ
bdos	b e d e ɔ ɛ s i
bdos	b e d e ɔ ɛ s i
bdp	b e d e p e
bdr	b e d e ɛ ʁ e
bds	b e d e ɛ s i
bds	b e d e ɛ s i
bdsm	b e d e ɛ s i ẽ m i
bdu	b e d e u
bdu	b e d e u
bdv	b e d e v e
bdw	b e d e d a b l i w
be	b e e
be	b e e
bea	b e i ɛ a
bedw	b e i ɛ d e d a b l i w
bee	b e t e e
bef	b e i ɛ ɛ f e
bef	b e i ɛ ɛ f e
bef	b e i ɛ ɛ f e
befs	b e i ɛ ɛ f e ɛ s i
bei	b e i ɛ i
bei	b e i ɛ i
beih	b e i ɛ i a ɡ a
beir	b e i ɛ i ɛ ʁ e
beis	b e i ɛ i ɛ s i
bej	b e i ɛ ʒ o t ɐ
bem	b e i ɛ ẽ m i
bems	b e i ɛ ẽ m i ɛ s i
bep	b e i ɛ p e
ber	b e i ɛ ɛ ʁ e
ber	b e i ɛ ɛ ʁ e
bes	b e i ɛ ɛ s i
bes	b e i ɛ ɛ s i
bes	b e i ɛ ɛ s i
bf	b e ɛ f e
bf	b e ɛ f e
bf	b e ɛ f e
bf	b e ɛ f e
bfa	b e ɛ f e a
bfa	b e ɛ f e a
bfc	b e ɛ f e s e
bfca	b e ɛ f e s e a
bfcs	b e ɛ f e s e ɛ s i
bfdg	b e ɛ f e d e ʒ e
bfes	b e ɛ f e i ɛ ɛ s i
bff	b e ɛ f e ɛ f e
bffs	b e ɛ f e ɛ f e ɛ s i
bfg	b e ɛ f e ʒ e
bfg	b e ɛ f e ʒ e
bfgs	b e ɛ f e ʒ e ɛ s i
bfi	b e ɛ f e i
bfis	b e ɛ f e i ɛ s i
bfja	b e ɛ f e ʒ o t ɐ a
bfkl	b e ɛ f e k a ɛ l e
bfl	b e ɛ f e ɛ l e
bfm	b e ɛ f e ẽ m i
bfo	b e ɛ f e ɔ
bfr	b e ɛ f e ɛ ʁ e
bfra	b e ɛ f e ɛ ʁ e a
bfs	b e ɛ f e ɛ s i
bfsa	b e ɛ f e ɛ s i a
bft	b e ɛ f e t e
bfu	b e ɛ f e u
bfy	b e ɛ f e i p i s i l õ
bg	b e ʒ e
bg	b e ʒ e
bga	b e ʒ e a
bgab	b e ʒ e a b e
bgb	b e ʒ e b e
bgc	b e ʒ e s e
bgci	b e ʒ e s e i
bgd	b e ʒ e d e
bge	b e ʒ e e
bgea	b e ʒ e i ɛ a
bgh	b e ʒ e a ɡ a
bgjs	b e ʒ e ʒ o t ɐ ɛ s i
bgl	b e ʒ e ɛ l e
bglii	b e ʒ e ɛ l e i i
bgm	b e ʒ e ẽ m i
bgp	b e ʒ e p e
bgr	b e ʒ e ɛ ʁ e
bgra	b e ʒ e ɛ ʁ e a
bgrc	b e ʒ e ɛ ʁ e s e
bgrso	b e ʒ e ɛ ʁ e ɛ s i ɔ
bgs	b e ʒ e ɛ s i
bgs	b e ʒ e ɛ s i
bgs	b e ʒ e ɛ s i
bgsu	b e ʒ e ɛ s i u
bgt	b e ʒ e t e
bgy	b e ʒ e i p i s i l õ
bh	b e a ɡ a
bh	b e a ɡ a
bha	b e a ɡ a a
bhcc	b e a ɡ a s e s e
bhdp	b e a ɡ a d e p e
bhe	b e a ɡ a e
bhl	b e a ɡ a ɛ l e
bhma	b e a ɡ a ẽ m i a
bhmo	b e a ɡ a ẽ m i ɔ
bhms	b e a ɡ a ẽ m i ɛ s i
bhmt	b e a ɡ a ẽ m i t e
bho	b e a ɡ a ɔ
bhp	b e a ɡ a p e
bhp	b e a ɡ a p e
bhrt	b e a ɡ a ɛ ʁ e t e
bhs	b e a ɡ a ɛ s i
bhsn	b e a ɡ a ɛ s i e n e
bhsu	b e a ɡ a ɛ s i u
bhttp	b e a ɡ a t p e
bhu	b e a ɡ a u
bhusd	b e a ɡ a u ɛ s i d e
bhvs	b e a ɡ a v e ɛ s i
bi	b e i
bi	b e i
bie	b e ɛ
bie	b e ɛ
biedt	b e ɛ d e t e
biem	b e ɛ ẽ m i
big	b e i ʒ e
bigs	b e i ʒ e ɛ s i
bih	b e i a ɡ a
bih	b e i a ɡ a
biola	b e i ɔ ɛ l e a
bj	b e ʒ o t ɐ
bj	b e ʒ o t ɐ
bjcc	b e ʒ o t ɐ s e s e
bjcp	b e ʒ o t ɐ s e p e
bjd	b e ʒ o t ɐ d e
bjf	b e ʒ o t ɐ ɛ f e
bji	b e ʒ o t ɐ i
bjj	b e ʒ o t ɐ ʒ o t ɐ
bjp	b e ʒ o t ɐ p e
bjps	b e ʒ o t ɐ p e ɛ s i
bjps	b e ʒ o t ɐ p e ɛ s i
bjps	b e ʒ o t ɐ p e ɛ s i
bjs	b e ʒ o t ɐ ɛ s i
bjt	b e ʒ o t ɐ t e
bjt	b e ʒ o t ɐ t e
bju	b e ʒ o t ɐ u
bjy	b e ʒ o t ɐ i p i s i l õ
bk	b e k a
bk	b e k a
bka	b e k a a
bkc	b e k a s e
bkca	b e k a s e a
bkf	b e k a ɛ f e
bki	b e k a i
bkns	b e k a e n e ɛ s i
bko	b e k a ɔ
bkr	b e k a ɛ ʁ e
bkr	b e k a ɛ ʁ e
bks	b e k a ɛ s i
bks	b e k a ɛ s i
bkt	b e k a t e
bktv	b e k a t t v e
bkv	b e k a v e
bl	b e ɛ l e
bl	b e ɛ l e
bl	b e ɛ l e
blc	b e ɛ l e s e
blcc	b e ɛ l e s e s e
blcn	b e ɛ l e s e e n e
ble	b e ɛ l e e
bleg	b e ɛ l e i ɛ ʒ e
blev	b e ɛ l e i ɛ v e
blg	b e ɛ l e ʒ e
bli	b e ɛ l e i
bli	b e ɛ l e i
bll	b e ɛ l e ɛ l e
blla	b e ɛ l e ɛ l e a
blm	b e ɛ l e ẽ m i
blmc	b e ɛ l e ẽ m i s e
blous	b e ɛ l e ɔ u ɛ s i
blpp	b e ɛ l e p e p e
blr	b e ɛ l e ɛ ʁ e
blrc	b e ɛ l e ɛ ʁ e s e
bls	b e ɛ l e ɛ s i
bls	b e ɛ l e ɛ s i
blt	b e ɛ l e t e
bltf	b e ɛ l e t t ɛ f e
blts	b e ɛ l e t e ɛ s i
blv	b e ɛ l e v e
bm	b e ẽ m i
bm	b e ẽ m i
bma	b e ẽ m i a
bma	b e ẽ m i a
bmaa	b e ẽ m i a a
bmal	b e ẽ m i a ɛ l e
bmarc	b e ẽ m i a ɛ ʁ e s e
bmas	b e ẽ m i a ɛ s i
bmb	b e ẽ m i b e
bmc	b e ẽ m i s e
bmc	b e ẽ m i s e
bmca	b e ẽ m i s e a
bmd	b e ẽ m i d e
bmd	b e ẽ m i d e
bme	b e ẽ m i e
bmf	b e ẽ m i ɛ f e
bmg	b e ẽ m i ʒ e
bmhs	b e ẽ m i a ɡ a ɛ s i
bmi	b e ẽ m i i
bmi	b e ẽ m i i
bmic	b e ẽ m i i s e
bmir	b e ẽ m i i ɛ ʁ e
bmis	b e ẽ m i i ɛ s i
bmit	b e ẽ m i i t e
bmj	b e ẽ m i ʒ o t ɐ
bmk	b e ẽ m i k a
bmkg	b e ẽ m i k a ʒ e
bmmo	b e ẽ m i ẽ m i ɔ
bmna	b e ẽ m i e n e a
bmnh	b e ẽ m i e n e a ɡ a
bmnp	b e ẽ m i e n e p e
bmo	b e ẽ m i ɔ
bmp	b e ẽ m i p e
bmps	b e ẽ m i p e ɛ s i
bmr	b e ẽ m i ɛ ʁ e
bmrs	b e ẽ m i ɛ ʁ e ɛ s i
bms	b e ẽ m i ɛ s i
bms	b e ẽ m i ɛ s i
bmsa	b e ẽ m i ɛ s i a
bmt	b e ẽ m i t e
bmt	b e ẽ m i t e
bmt	b e ẽ m i t e
bmt	b e ẽ m i t e
bmts	b e ẽ m i t e ɛ s i
bmu	b e ẽ m i u
bmv	b e ẽ m i v e
bmv	b e ẽ m i v e
bmw	b e ẽ m i d a b l i w
bmw	b e ẽ m i d a b l i w
bmwm	b e ẽ m i d a b l i w ẽ m i
bmws	b e ẽ m i d a b l i w ɛ s i
bmx	b e ẽ m i ʃ i s
bn	b e e n e
bn	b e e n e
bna	b e e n e a
bnb	b e e n e b e
bnb	b e e n e b e
bnc	b e e n e s e
bnci	b e e n e s e i
bncm	b e e n e s e ẽ m i
bnct	b e e n e s e t e
bnd	b e e n e d e
bndy	b e e n e d e i p i s i l õ
bnet	b e e n e i ɛ t t
bnf	b e e n e ɛ f e
bnfl	b e e n e ɛ f e ɛ l e
bni	b e n
bnic	b e n s e
bnl	b e e n e ɛ l e
bno	b e e n e ɔ
bnp	b e e n e p e
bnr	b e e n e ɛ ʁ e
bnrc	b e e n e ɛ ʁ e s e
bns	b e e n e ɛ s i
bnsf	b e e n e ɛ s i ɛ f e
bnst	b e e n e ɛ s i t e
bnt	b e e n e t e
bnu	b e e n e u
bny	b e e n e i p i s i l õ
bnz	b e e n e z e
bo	b e ɔ
bo	b e ɔ
boac	b e ɔ a s e
boac	b e ɔ a s e
boc	b e ɔ s e
boc	b e ɔ s e
boc	b e ɔ s e
bocs	b e ɔ s e ɛ s i
bocs	b e ɔ s e ɛ s i
boj	b e ɔ ʒ o t ɐ
boj	b e ɔ ʒ o t ɐ
boj	b e ɔ ʒ o t ɐ
bomb	b e ɔ ẽ m i b e
bos	b e ɔ ɛ s i
boyzz	b e ɔ i p i s i l õ z e z e
bp	b e p e
bp	b e p e
bp	b e p e
bp	b e p e
bpa	b e p e a
bpb	b e p e b e
bpc	b e p e s e
bpd	b e p e d e
bper	b e p e i ɛ ɛ ʁ e
bph	b e p e a ɡ a
bpi	b e p e i
bpj	b e p e ʒ o t ɐ
bpk	b e p e k a
bpl	b e p e ɛ l e
bpl	b e p e ɛ l e
bpm	b e p e ẽ m i
bpm	b e p e ẽ m i
bpmn	b e p e ẽ m i e n e
bpn	b e p e e n e
bpn	b e p e e n e
bpo	b e p e ɔ
bpo	b e p e ɔ
bpp	b e p e p e
bppa	b e p e p e a
bpr	b e p e ɛ ʁ e
bprd	b e p e ɛ ʁ e d e
bprd	b e p e ɛ ʁ e d e
bps	b e p e ɛ s i
bps	b e p e ɛ s i
bpsa	b e p e ɛ s i a
bpsk	b e p e ɛ s i k a
bpup	b e p e u p e
bpv	b e p e v e
bpy	b e p e i p i s i l õ
bq	b e k e
bqb	b e k e b e
br	b e ɛ ʁ e
br	b e ɛ ʁ e
bracs	b e ɛ ʁ e a s e ɛ s i
bram	b e ɛ ʁ e a ẽ m i
brbdp	b e ɛ ʁ e b e d e p e
brbic	b e ɛ ʁ e b e i s e
brbr	b e ɛ ʁ e b e ɛ ʁ e
brbs	b e ɛ ʁ e b e ɛ s i
brc	b e ɛ ʁ e s e
brca	b e ɛ ʁ e s e a
brcc	b e ɛ ʁ e s e s e
brd	b e ɛ ʁ e d e
brf	b e ɛ ʁ e ɛ f e
brgf	b e ɛ ʁ e ʒ e ɛ f e
brgm	b e ɛ ʁ e ʒ e ẽ m i
brhs	b e ɛ ʁ e a ɡ a ɛ s i
brick	b e ɛ ʁ e i s e k a
brk	b e ɛ ʁ e k a
brl	b e ɛ ʁ e ɛ l e
brm	b e ɛ ʁ e ẽ m i
brms	b e ɛ ʁ e ẽ m i ɛ s i
brn	b e ɛ ʁ e e n e
brnc	b e ɛ ʁ e e n e s e
brne	b e ɛ ʁ e e n e e
brno	b e ɛ ʁ e e n e ɔ
brnv	b e ɛ ʁ e e n e v e
brp	b e ɛ ʁ e p e
brps	b e ɛ ʁ e p e ɛ s i
brra	b e ɛ ʁ e ɛ ʁ e a
brs	b e ɛ ʁ e ɛ s i
brsccs	b e ɛ ʁ e ɛ s i s e s e ɛ s i
brt	b e ɛ ʁ e t e
brts	b e ɛ ʁ e t e ɛ s i
brts	b e ɛ ʁ e t e ɛ s i
brvm	b e ɛ ʁ e v e ẽ m i
brw	b e ɛ ʁ e d a b l i w
brwk	b e ɛ ʁ e d a b l i w k a
brz	b e ɛ ʁ e z e
brza	b e ɛ ʁ e z e a
brzu	b e ɛ ʁ e z e u
brzy	b e ɛ ʁ e z e i p i s i l õ
brzyk	b e ɛ ʁ e z e i p i s i l õ k a
bs	b e ɛ s i
bs	b e ɛ s i
bs	b e ɛ s i
bs	b e ɛ s i
bs	b e ɛ s i
bs	b e ɛ s i
bsa	b e ɛ s i a
bsa	b e ɛ s i a
bsaa	b e ɛ s i a a
bsac	b e ɛ s i a s e
bsal	b e ɛ s i a ɛ l e
bsb	b e ɛ s i b e
bsba	b e ɛ s i b e a
bsbi	b e ɛ s i b e i
bsc	b e ɛ s i s e
bsc	b e ɛ s i s e
bscl	b e ɛ s i s e ɛ l e
bsd	b e ɛ s i d e
bsd	b e ɛ s i d e
bsde	b e ɛ s i d e e
bse	b e ɛ s i e
bset	b e ɛ s i i ɛ t t
bsf	b e ɛ s i ɛ f e
bsfa	b e ɛ s i ɛ f e a
bsg	b e ɛ s i ʒ e
bsh	b e ɛ s i a ɡ a
bsi	b e ɛ s i i
bsib	b e ɛ s i i b e
bsk	b e ɛ s i k a
bsl	b e ɛ s i ɛ l e
bsm	b e ɛ s i ẽ m i
bsme	b e ɛ s i ẽ m i e
bsn	b e ɛ s i e n e
bsnl	b e ɛ s i e n e ɛ l e
bsog	b e ɛ s i ɔ ʒ e
bsp	b e ɛ s i p e
bspa	b e ɛ s i p e a
bspp	b e ɛ s i p e p e
bsr	b e ɛ s i ɛ ʁ e
bsrn	b e ɛ s i ɛ ʁ e e n e
bss	b e ɛ s i ɛ s i
bsu	b e ɛ s i u
bsv	b e ɛ s i v e
bsx	b e ɛ s i ʃ i s
bt	b e t e
bt	b e t e
bt	b e t e
bt	b e t e
bta	b e t t a
btaf	b e t t a ɛ f e
btb	b e t t b e
btbd	b e t t b e d e
btc	b e t e s e
btca	b e t e s e a
btcc	b e t e s e s e
btd	b e t t d e
btf	b e t t ɛ f e
btg	b e t t ʒ e
bth	b e t t a ɡ a
btk	b e t t k a
btl	b e t t ɛ l e
btm	b e t t ẽ m i
btn	b e t t e n e
btnk	b e t t e n e k a
bto	b e t t ɔ
btob	b e t t ɔ b e
btp	b e t t p e
btrc	b e t t ɛ ʁ e s e
btrda	b e t t ɛ ʁ e d e a
btry	b e t t ɛ ʁ e i p i s i l õ
bts	b e t e ɛ s i
bts	b e t e ɛ s i
btsan	b e t e ɛ s i a e n e
btt	b e t
btu	b e t t u
btus	b e t t u ɛ s i
btus	b e t t u ɛ s i
btv	b e t t v e
bu	b e u
bum	b e u ẽ m i
buv	b e u v e
bv	b e v e
bv	b e v e
bva	b e v e a
bvb	b e v e b e
bvbs	b e v e b e ɛ s i
bvc	b e v e s e
bvfb	b e v e ɛ f e b e
bvi	b e v e i
bvm	b e v e ẽ m i
bvo	b e v e ɔ
bvr	b e v e ɛ ʁ e
bvrc	b e v e ɛ ʁ e s e
bvt	b e v e t e
bvvl	b e v e v e ɛ l e
bw	b e d a b l i w
bw	b e d a b l i w
bwa	b e d a b l i w a
bwaf	b e d a b l i w a ɛ f e
bwb	b e d a b l i w b e
bwbr	b e d a b l i w b e ɛ ʁ e
bwc	b e d a b l i w s e
bwc	b e d a b l i w s e
bwf	b e d a b l i w ɛ f e
bwfc	b e d a b l i w ɛ f e s e
bwhbc	b e d a b l i w a ɡ a b e s e
bwi	b e d a b l i w i
bwi	b e d a b l i w i
bwir	b e d a b l i w i ɛ ʁ e
bwo	b e d a b l i w ɔ
bwr	b e d a b l i w ɛ ʁ e
bws	b e d a b l i w ɛ s i
bwt	b e d a b l i w t e
bwts	b e d a b l i w t e ɛ s i
bwv	b e d a b l i w v e
bww	b e d a b l i w d a b l i w
bwwtv	b e d a b l i w d a b l i w t t v e
bx	b e ʃ i s
bxa	b e ʃ i s a
bxe	b e ʃ i s e
